FeatureID,Kingdom,Phylum,Class,Order,Family,Genus,Species
HF952535.1.1420,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Ambiguous_taxa
JQ185530.1.1338,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,uncultured,uncultured bacterium
EU460866.1.1412,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
HQ780549.1.1446,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-003,uncultured organism
HQ792831.1.1438,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,uncultured organism
DQ794747.1.1390,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,uncultured bacterium
EU464399.1.1285,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
EU471561.1.1394,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XIII,Family XIII UCG-002,uncultured bacterium
DQ802596.1.1383,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
DQ794416.1.1389,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] hallii group,uncultured bacterium
DQ794453.1.1390,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] rectale group,uncultured bacterium
ADJS01014867.75.1537,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Ambiguous_taxa
AF275892.1.1346,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,uncultured Bifidobacterium sp. 9A
HQ744504.1.1434,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,uncultured organism
EU771548.1.1290,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] oxidoreducens group,uncultured bacterium
JQ448474.1.1389,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,uncultured bacterium
GQ389203.1.1482,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,uncultured,uncultured bacterium
GQ493969.1.1362,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 1,Ambiguous_taxa
GQ448128.1.1399,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
DQ132892.1.1374,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Ambiguous_taxa
AY990092.1.1282,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured bacterium
JRHF01000006.164481.166072,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Ambiguous_taxa
DQ793812.1.1284,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,uncultured bacterium
DQ803390.1.1273,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured bacterium
JQ248114.1.1510,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella 3,uncultured bacterium
AM265428.1.1389,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,uncultured bacterium
DQ809905.1.1361,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,uncultured bacterium
GQ133707.1.1201,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,uncultured bacterium
HK556047.1.1325,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Ambiguous_taxa
KF100190.1.1347,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Finegoldia,uncultured bacterium
EU767381.1.1373,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,uncultured bacterium
EU762611.1.1382,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,uncultured bacterium
DQ799804.1.1388,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
DQ807845.1.1395,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NC2004 group,uncultured bacterium
DQ809799.1.1375,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
DQ794602.1.1391,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
DQ796934.1.1389,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
JQ185033.1.1371,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
EU506503.1.1415,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,uncultured bacterium
EF138947.1.1270,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,Ambiguous_taxa
EU560763.1.1490,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,uncultured bacterium
DQ798855.1.1391,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
KJ534456.1.1421,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter sp. RD197
CR933211.1.1270,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-013,uncultured bacterium
EU450945.1.1390,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,uncultured bacterium
FJ365573.1.1388,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,uncultured bacterium
EU157187.1.1537,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megasphaera,uncultured bacterium
JQ447146.1.1400,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
CU926210.1.1356,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Macellibacteroides,uncultured bacterium
KM268031.1.1393,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 1,uncultured soil bacterium
JX095434.1.1371,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured bacterium
AY916291.1.1345,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-014,uncultured bacterium
DQ804820.1.1407,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
FJ897763.1.1207,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus simplex
KF803553.1.1387,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Ambiguous_taxa
EU774694.1.1398,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
EU464308.1.1237,Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema 2,uncultured bacterium
AY916302.1.1340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,uncultured,uncultured bacterium
KF842573.1.1410,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Morganella,uncultured bacterium
AB506172.1.1523,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
KF065015.1.1350,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cloacibacterium,uncultured bacterium
GQ448269.1.1372,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,uncultured bacterium
DQ802212.1.1389,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,uncultured bacterium
HQ795384.1.1437,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured organism
FJ676518.1.1453,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-003,uncultured bacterium
EU462150.1.1399,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
EU135306.1.1325,Bacteria,Planctomycetes,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,uncultured bacterium,uncultured bacterium
KF101652.1.1358,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
JQ453056.1.1406,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,uncultured bacterium
DQ823704.1.1397,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,uncultured bacterium
JF232749.1.1367,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
FJ393118.1.1494,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,uncultured Clostridiales bacterium
EU469265.1.1262,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-002,uncultured bacterium
JQ465152.1.1418,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured bacterium
KF068553.1.1369,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
ACEC01000059.3517.5032,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium,Ambiguous_taxa
EU764493.1.1336,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
DQ795471.1.1390,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,uncultured bacterium
AB934778.1.1366,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
DQ796556.1.1382,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Howardella,uncultured bacterium
DQ823985.1.1395,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] oxidoreducens group,uncultured bacterium
HQ780890.1.1440,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured organism
GQ492159.1.1339,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,uncultured bacterium
DQ795810.1.1418,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,uncultured bacterium
EU771744.1.1413,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia-Shigella,uncultured bacterium
GQ491616.1.1341,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured bacterium
EU705842.1.1241,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured bacterium
AB447694.1.1445,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,Ambiguous_taxa
EF404596.1.1497,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium] coprostanoligenes group,uncultured bacterium
EU778224.1.1347,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Ambiguous_taxa
EU765650.1.1365,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
EU772886.1.1397,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
DQ327440.1.1351,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae UCG-003,uncultured bacterium
HQ774387.1.1461,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Parasutterella,uncultured organism
AB238781.1.1478,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,uncultured bacterium
FJ362864.1.1358,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured bacterium
DQ808055.1.1393,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] rectale group,uncultured bacterium
JQ072585.1.1372,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
GQ135104.1.1385,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,uncultured bacterium
EU474444.1.1387,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
FN984804.1.1423,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured bacterium
DQ794806.1.1392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
KF494521.1.1281,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,uncultured bacterium
FN563303.1.1455,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,uncultured bacterium
EU469472.1.1410,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,uncultured bacterium
FJ879028.1.1490,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured bacterium
GQ448468.1.1366,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,uncultured bacterium
HK556022.1.1325,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Fretibacterium,unidentified
AB506368.1.1519,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,p-1088-a5 gut group,uncultured bacterium
HQ813793.1.1444,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,uncultured organism
JN615868.1.1318,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,uncultured bacterium
EU775497.1.1382,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
DQ810016.1.1387,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-008,uncultured bacterium
EU790158.1.1203,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,uncultured bacterium
DQ797046.1.1403,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Allisonella,uncultured bacterium
DQ800324.1.1398,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured bacterium
DQ807523.1.1284,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] torques group,uncultured bacterium
KF842847.1.1408,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,uncultured bacterium
DQ797161.1.1404,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,uncultured bacterium
EF098021.1.1392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
DQ800003.1.1290,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus] gauvreauii group,uncultured bacterium
AM275737.1.1459,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,uncultured,uncultured bacterium
DQ806248.1.1361,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured bacterium
DQ807824.1.1389,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus 3,uncultured bacterium
DQ797991.1.1370,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,uncultured bacterium
DQ797928.1.1290,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] hallii group,uncultured bacterium
EU464354.1.1287,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,Ambiguous_taxa
AF371944.1.1445,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
JF091471.1.1351,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Peptoniphilus,uncultured bacterium
EU472377.1.1391,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptoclostridium,uncultured bacterium
FJ372023.1.1257,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus 1,uncultured bacterium
CU919014.74.1379,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,uncultured bacterium
EU764665.1.1332,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,uncultured bacterium
KF500025.1.1267,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,Moorella sp. enrichment culture clone TERIBC2
EU768123.1.1371,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,uncultured bacterium
DQ805440.1.1391,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,uncultured bacterium
HQ716484.1.1486,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae NK4A136 group,uncultured bacterium
KF842080.1.1260,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,uncultured bacterium
DQ805451.1.1283,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,uncultured bacterium
KF842873.1.1398,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,uncultured bacterium
ACDH02000020.15828.17323,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Ambiguous_taxa
DQ804506.1.1388,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,uncultured bacterium
EU774390.1.1377,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,uncultured bacterium
LN558596.1.1377,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Providencia,Providencia sp. AAI-2
EU774454.1.1403,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales S24-7 group,uncultured bacterium,uncultured bacterium
HQ810983.1.1451,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uncultured organism
EU778619.1.1379,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-005,uncultured bacterium
EU774173.1.1372,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae UCG-010,uncultured bacterium
BACJ01019391.24943.26412,Bacteria,Cyanobacteria,Chloroplast,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa,Ambiguous_taxa
DQ793810.1.1391,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,uncultured bacterium
JX543438.1.1487,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured Christensenellaceae bacterium
FJ032416.1.1225,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Succiniclasticum,uncultured bacterium
DQ799878.1.1375,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,uncultured bacterium
EU471853.1.1298,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae R-7 group,uncultured bacterium
HQ114187.1.1493,Bacteria,Latescibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
FJ683187.1.1439,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Anaerovibrio,uncultured bacterium
DQ800629.1.1305,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,uncultured bacterium
FJ558307.1.1395,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,uncultured bacterium
AY916261.1.1347,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,Ambiguous_taxa
EU778212.1.1395,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 9,uncultured bacterium
JQ453051.1.1403,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,uncultured bacterium
JN003107.1.1246,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,uncultured delta proteobacterium
EU778101.1.1348,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,uncultured bacterium
HQ645181.1.1553,Bacteria,Verrucomicrobia,OPB35 soil group,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
JN713402.1.1528,Bacteria,Saccharibacteria,TM7 phylum sp. canine oral taxon 237,TM7 phylum sp. canine oral taxon 237,TM7 phylum sp. canine oral taxon 237,TM7 phylum sp. canine oral taxon 237,TM7 phylum sp. canine oral taxon 237
HQ774934.1.1413,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured organism,uncultured organism
FJ624913.1.1472,Bacteria,Acidobacteria,Subgroup 2,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
DQ800564.1.1381,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Eubacterium] ventriosum group,uncultured bacterium
DQ793289.1.1369,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae ND3007 group,uncultured bacterium
EU452212.1.1425,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,uncultured bacterium
